date,store_id,store_name,city,gmv,placed,orders,bad_orders,failed_orders,active_time,working_time,availability_observations,online_hours,scheduled_hours,availability_pct,bad_order_rate_pct,failed_order_rate_pct,gmv_dod_pct,orders_dod_pct,bad_orders_dod_pct,failed_orders_dod_pct,availability_dod_pp,online_hours_dod_pct,gmv_wow_pct,orders_wow_pct,bad_orders_wow_pct,failed_orders_wow_pct,availability_wow_pp,online_hours_wow_pct,week,currency
2026-06-18,200360,"VARUS, проспект Слобожанський 86",Dnipro,79.94997181052243,5,5,0,0,700.2833333333333,700.2833333333333,1,11.6714,11.6714,100.0,0.0,0.0,-27.82,-37.5,-100.0,,0.0,-0.1,293.56,150.0,,,0.0,-0.1,2026-06-15,EUR
2026-06-19,200360,"VARUS, проспект Слобожанський 86",Dnipro,67.94853058547223,5,5,1,0,701.0,701.0,1,11.6833,11.6833,100.0,20.0,0.0,-15.01,0.0,,,0.0,0.1,57.49,0.0,-50.0,-100.0,0.0,0.0,2026-06-15,EUR
2026-06-20,200360,"VARUS, проспект Слобожанський 86",Dnipro,122.77738878926073,7,7,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,80.69,40.0,-100.0,,0.0,0.0,360.35,133.33,-100.0,,0.0,0.0,2026-06-15,EUR
2026-06-21,200360,"VARUS, проспект Слобожанський 86",Dnipro,55.37261753237699,4,4,1,0,701.0,701.0,1,11.6833,11.6833,100.0,25.0,0.0,-54.9,-42.86,,,0.0,0.0,12.33,-20.0,,-100.0,0.0,0.0,2026-06-15,EUR
2026-06-22,200360,"VARUS, проспект Слобожанський 86",Dnipro,25.617967143114434,4,4,0,0,700.9333333333333,700.9333333333333,1,11.6822,11.6822,100.0,0.0,0.0,-53.74,0.0,-100.0,,0.0,-0.01,,,,-100.0,0.0,-0.01,2026-06-22,EUR
2026-06-23,200360,"VARUS, проспект Слобожанський 86",Dnipro,34.66752482579434,3,3,2,0,701.3666666666667,701.3666666666667,1,11.6894,11.6894,100.0,66.67,0.0,35.33,-25.0,,,0.0,0.06,-73.62,-66.67,,,0.0,0.05,2026-06-22,EUR
2026-06-24,200360,"VARUS, проспект Слобожанський 86",Dnipro,50.212895757682006,4,4,0,0,701.1,701.1,1,11.685,11.685,100.0,0.0,0.0,44.84,33.33,-100.0,,0.0,-0.04,-54.67,-50.0,-100.0,,0.0,0.01,2026-06-22,EUR
2026-06-25,200360,"VARUS, проспект Слобожанський 86",Dnipro,38.38630978665911,4,4,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-23.55,0.0,,,0.0,-0.01,-51.99,-20.0,,,0.0,0.1,2026-06-22,EUR
2026-06-26,200360,"VARUS, проспект Слобожанський 86",Dnipro,0.0,0,0,0,0,701.0,701.0,1,11.6833,11.6833,100.0,,,-100.0,-100.0,,,0.0,0.0,-100.0,-100.0,-100.0,,0.0,0.0,2026-06-22,EUR
2026-06-27,200360,"VARUS, проспект Слобожанський 86",Dnipro,4.536518977771057,1,1,1,0,701.0,701.0,1,11.6833,11.6833,100.0,100.0,0.0,,,,,0.0,0.0,-96.31,-85.71,,,0.0,0.0,2026-06-22,EUR
2026-06-28,200360,"VARUS, проспект Слобожанський 86",Dnipro,64.29897125863302,6,6,1,0,701.0,701.0,1,11.6833,11.6833,100.0,16.67,0.0,1317.36,500.0,0.0,,0.0,0.0,16.12,50.0,0.0,,0.0,0.0,2026-06-22,EUR
2026-06-29,200360,"VARUS, проспект Слобожанський 86",Dnipro,46.05679574413486,4,4,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-28.37,-33.33,-100.0,,0.0,0.0,79.78,0.0,,,0.0,0.01,2026-06-29,EUR
2026-06-30,200360,"VARUS, проспект Слобожанський 86",Dnipro,73.9026596318555,9,7,0,2,700.9666666666667,700.9666666666667,1,11.6828,11.6828,100.0,0.0,22.22,60.46,75.0,,,0.0,-0.0,113.18,133.33,-100.0,,0.0,-0.06,2026-06-29,EUR
2026-07-01,200360,"VARUS, проспект Слобожанський 86",Dnipro,26.32942363108416,4,4,3,0,700.5666666666667,700.5666666666667,1,11.6761,11.6761,100.0,75.0,0.0,-64.37,-42.86,,-100.0,0.0,-0.06,-47.56,0.0,,,0.0,-0.08,2026-06-29,EUR
2026-07-02,200360,"VARUS, проспект Слобожанський 86",Dnipro,66.02894211510602,7,7,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,150.78,75.0,-100.0,,0.0,0.06,72.01,75.0,,,0.0,0.0,2026-06-29,EUR
2026-07-03,200360,"VARUS, проспект Слобожанський 86",Dnipro,22.53145875364513,4,3,0,1,701.0,701.0,1,11.6833,11.6833,100.0,0.0,25.0,-65.88,-57.14,,,0.0,0.0,,,,,0.0,0.0,2026-06-29,EUR
2026-07-04,200360,"VARUS, проспект Слобожанський 86",Dnipro,54.93434272836669,5,5,1,0,701.0,701.0,1,11.6833,11.6833,100.0,20.0,0.0,143.81,66.67,,-100.0,0.0,0.0,1110.94,400.0,0.0,,0.0,0.0,2026-06-29,EUR
2026-07-05,200360,"VARUS, проспект Слобожанський 86",Dnipro,146.32439769603377,10,9,3,1,701.8,701.8,1,11.6967,11.6967,100.0,33.33,10.0,166.36,80.0,200.0,,0.0,0.11,127.57,50.0,200.0,,0.0,0.11,2026-06-29,EUR
2026-07-06,200360,"VARUS, проспект Слобожанський 86",Dnipro,21.25264349586978,2,2,0,0,700.1,700.1,1,11.6683,11.6683,100.0,0.0,0.0,-85.48,-77.78,-100.0,-100.0,0.0,-0.24,-53.86,-50.0,,,0.0,-0.13,2026-07-06,EUR
2026-07-07,200360,"VARUS, проспект Слобожанський 86",Dnipro,61.0895315988546,6,6,0,0,701.0333333333333,701.0333333333333,1,11.6839,11.6839,100.0,0.0,0.0,187.44,200.0,,,0.0,0.13,-17.34,-14.29,,-100.0,0.0,0.01,2026-07-06,EUR
2026-07-08,200360,"VARUS, проспект Слобожанський 86",Dnipro,26.217680899012034,5,5,1,0,701.6833333333333,701.6833333333333,1,11.6947,11.6947,100.0,20.0,0.0,-57.08,-16.67,,,0.0,0.09,-0.42,25.0,-66.67,,0.0,0.16,2026-07-06,EUR
2026-07-09,200360,"VARUS, проспект Слобожанський 86",Dnipro,31.93686186341742,3,3,0,0,701.7166666666667,701.7166666666667,1,11.6953,11.6953,100.0,0.0,0.0,21.81,-40.0,-100.0,,0.0,0.01,-51.63,-57.14,,,0.0,0.1,2026-07-06,EUR
2026-07-10,200360,"VARUS, проспект Слобожанський 86",Dnipro,28.868167233456603,3,3,0,0,700.4833333333333,700.4833333333333,1,11.6747,11.6747,100.0,0.0,0.0,-9.61,0.0,,,0.0,-0.18,28.12,0.0,,-100.0,0.0,-0.07,2026-07-06,EUR
2026-07-11,200360,"VARUS, проспект Слобожанський 86",Dnipro,126.0138226797074,9,9,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,336.51,200.0,,,0.0,0.07,129.39,80.0,-100.0,,0.0,0.0,2026-07-06,EUR
2026-07-12,200360,"VARUS, проспект Слобожанський 86",Dnipro,57.72984907367528,6,6,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-54.19,-33.33,,,0.0,0.0,-60.55,-33.33,-100.0,-100.0,0.0,-0.11,2026-07-06,EUR
2026-07-13,200360,"VARUS, проспект Слобожанський 86",Dnipro,17.926267803160638,2,1,0,1,701.0,701.0,1,11.6833,11.6833,100.0,0.0,50.0,-68.95,-83.33,,,0.0,0.0,-15.65,-50.0,,,0.0,0.13,2026-07-13,EUR
2026-07-14,200360,"VARUS, проспект Слобожанський 86",Dnipro,23.001286822382408,2,2,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,28.31,100.0,,-100.0,0.0,0.0,-62.35,-66.67,,,0.0,-0.01,2026-07-13,EUR
2026-07-15,200360,"VARUS, проспект Слобожанський 86",Dnipro,8.373503692597389,1,1,0,0,701.3666666666667,701.3666666666667,1,11.6894,11.6894,100.0,0.0,0.0,-63.6,-50.0,,,0.0,0.05,-68.06,-80.0,-100.0,,0.0,-0.05,2026-07-13,EUR
2026-07-16,200360,"VARUS, проспект Слобожанський 86",Dnipro,0.0,0,0,0,0,700.5,700.5,1,11.675,11.675,100.0,,,-100.0,-100.0,,,0.0,-0.12,-100.0,-100.0,,,0.0,-0.17,2026-07-13,EUR
2026-07-17,200360,"VARUS, проспект Слобожанський 86",Dnipro,13.944911858558369,2,2,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,,,,,0.0,0.07,-51.69,-33.33,,,0.0,0.07,2026-07-13,EUR
2026-07-18,200360,"VARUS, проспект Слобожанський 86",Dnipro,64.09335339441382,3,3,1,0,701.0,701.0,1,11.6833,11.6833,100.0,33.33,0.0,359.62,50.0,,,0.0,0.0,-49.14,-66.67,,,0.0,0.0,2026-07-13,EUR
2026-07-19,200360,"VARUS, проспект Слобожанський 86",Dnipro,94.9785865945972,3,3,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,48.19,0.0,-100.0,,0.0,0.0,64.52,-50.0,,,0.0,0.0,2026-07-13,EUR
2026-07-20,200360,"VARUS, проспект Слобожанський 86",Dnipro,19.346839781437588,3,2,0,1,701.15,701.15,1,11.6858,11.6858,100.0,0.0,33.33,-79.63,-33.33,,,0.0,0.02,7.92,100.0,,0.0,0.0,0.02,2026-07-20,EUR
2026-07-21,200360,"VARUS, проспект Слобожанський 86",Dnipro,84.8436745773157,9,7,1,2,701.0,701.0,1,11.6833,11.6833,100.0,14.29,22.22,338.54,250.0,,100.0,0.0,-0.02,268.86,250.0,,,0.0,0.0,2026-07-20,EUR
2026-07-22,200360,"VARUS, проспект Слобожанський 86",Dnipro,7.284028412152923,1,1,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-91.41,-85.71,-100.0,-100.0,0.0,0.0,-13.01,0.0,,,0.0,-0.05,2026-07-20,EUR
2026-07-23,200360,"VARUS, проспект Слобожанський 86",Dnipro,9.941663471627471,1,1,0,0,700.75,700.75,1,11.6792,11.6792,100.0,0.0,0.0,36.49,0.0,,,0.0,-0.04,,,,,0.0,0.04,2026-07-20,EUR
2026-07-24,200360,"VARUS, проспект Слобожанський 86",Dnipro,0.0,1,0,0,1,701.0,701.0,1,11.6833,11.6833,100.0,,100.0,-100.0,-100.0,,,0.0,0.04,-100.0,-100.0,,,0.0,0.0,2026-07-20,EUR
2026-07-25,200360,"VARUS, проспект Слобожанський 86",Dnipro,142.41025318670563,6,6,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,,,,-100.0,0.0,0.0,122.19,100.0,-100.0,,0.0,0.0,2026-07-20,EUR
2026-07-26,200360,"VARUS, проспект Слобожанський 86",Dnipro,30.708982047287314,2,2,1,0,701.0,701.0,1,11.6833,11.6833,100.0,50.0,0.0,-78.44,-66.67,,,0.0,0.0,-67.67,-33.33,,,0.0,0.0,2026-07-20,EUR
2026-07-27,200360,"VARUS, проспект Слобожанський 86",Dnipro,5.970533059648857,1,1,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-80.56,-50.0,-100.0,,0.0,0.0,-69.14,-50.0,,-100.0,0.0,-0.02,2026-07-27,EUR
2026-07-28,200360,"VARUS, проспект Слобожанський 86",Dnipro,46.29106824472824,3,2,0,1,701.0,701.0,1,11.6833,11.6833,100.0,0.0,33.33,675.33,100.0,,,0.0,0.0,-45.44,-71.43,-100.0,-50.0,0.0,0.0,2026-07-27,EUR
2026-07-29,200360,"VARUS, проспект Слобожанський 86",Dnipro,56.82415856925204,6,6,1,0,701.6,701.6,1,11.6933,11.6933,100.0,16.67,0.0,22.75,200.0,,-100.0,0.0,0.09,680.12,500.0,,,0.0,0.09,2026-07-27,EUR
2026-07-30,200360,"VARUS, проспект Слобожанський 86",Dnipro,80.16628527265473,4,4,1,0,701.1166666666667,701.1166666666667,1,11.6853,11.6853,100.0,25.0,0.0,41.08,-33.33,0.0,,0.0,-0.07,706.37,300.0,,,0.0,0.05,2026-07-27,EUR
2026-07-31,200360,"VARUS, проспект Слобожанський 86",Dnipro,16.88005954230199,3,2,1,1,701.0,701.0,1,11.6833,11.6833,100.0,50.0,33.33,-78.94,-50.0,0.0,,0.0,-0.02,,,,0.0,0.0,0.0,2026-07-27,EUR
2026-08-01,200360,"VARUS, проспект Слобожанський 86",Dnipro,35.49060355397161,3,3,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,110.25,50.0,-100.0,-100.0,0.0,0.0,-75.08,-50.0,,,0.0,0.0,2026-07-27,EUR
2026-08-02,200360,"VARUS, проспект Слобожанський 86",Dnipro,64.18896627408199,5,5,2,0,701.0,701.0,1,11.6833,11.6833,100.0,40.0,0.0,80.86,66.67,,,0.0,0.0,109.02,150.0,100.0,,0.0,0.0,2026-07-27,EUR
2026-08-03,200360,"VARUS, проспект Слобожанський 86",Dnipro,31.365302185782475,2,2,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-51.14,-60.0,-100.0,,0.0,0.0,425.34,100.0,,,0.0,0.0,2026-08-03,EUR
2026-08-04,200360,"VARUS, проспект Слобожанський 86",Dnipro,77.07712333005038,6,6,0,0,701.1833333333333,701.1833333333333,1,11.6864,11.6864,100.0,0.0,0.0,145.74,200.0,,,0.0,0.03,66.51,200.0,,-100.0,0.0,0.03,2026-08-03,EUR
2026-08-05,200360,"VARUS, проспект Слобожанський 86",Dnipro,24.04360314745193,3,3,1,0,701.0,701.0,1,11.6833,11.6833,100.0,33.33,0.0,-68.81,-50.0,,,0.0,-0.03,-57.69,-50.0,0.0,,0.0,-0.09,2026-08-03,EUR
2026-08-06,200360,"VARUS, проспект Слобожанський 86",Dnipro,65.10858018725722,5,5,0,0,701.0166666666667,701.0166666666667,1,11.6836,11.6836,100.0,0.0,0.0,170.79,66.67,-100.0,,0.0,0.0,-18.78,25.0,-100.0,,0.0,-0.01,2026-08-03,EUR
2026-08-07,200360,"VARUS, проспект Слобожанський 86",Dnipro,38.50947435643719,3,3,0,0,701.0333333333333,701.0333333333333,1,11.6839,11.6839,100.0,0.0,0.0,-40.85,-40.0,,,0.0,0.0,128.14,50.0,-100.0,-100.0,0.0,0.01,2026-08-03,EUR
2026-08-08,200360,"VARUS, проспект Слобожанський 86",Dnipro,67.8111988162766,4,4,1,0,701.0,701.0,1,11.6833,11.6833,100.0,25.0,0.0,76.09,33.33,,,0.0,-0.01,91.07,33.33,,,0.0,0.0,2026-08-03,EUR
2026-08-09,200360,"VARUS, проспект Слобожанський 86",Dnipro,40.70990479881577,3,3,0,0,700.9333333333333,700.9333333333333,1,11.6822,11.6822,100.0,0.0,0.0,-39.97,-25.0,-100.0,,0.0,-0.01,-36.58,-40.0,-100.0,,0.0,-0.01,2026-08-03,EUR
2026-08-10,200360,"VARUS, проспект Слобожанський 86",Dnipro,36.78712237554457,4,4,2,0,701.0,701.0,1,11.6833,11.6833,100.0,50.0,0.0,-9.64,33.33,,,0.0,0.01,17.29,100.0,,,0.0,0.0,2026-08-10,EUR
2026-08-11,200360,"VARUS, проспект Слобожанський 86",Dnipro,30.209051872411,4,4,1,0,701.0,701.0,1,11.6833,11.6833,100.0,25.0,0.0,-17.88,0.0,-50.0,,0.0,0.0,-60.81,-33.33,,,0.0,-0.03,2026-08-10,EUR
2026-08-12,200360,"VARUS, проспект Слобожанський 86",Dnipro,39.54041476483665,4,4,2,0,701.0,701.0,1,11.6833,11.6833,100.0,50.0,0.0,30.89,0.0,100.0,,0.0,0.0,64.45,33.33,100.0,,0.0,0.0,2026-08-10,EUR
2026-08-13,200360,"VARUS, проспект Слобожанський 86",Dnipro,50.70836338809483,3,3,0,0,700.4333333333333,700.4333333333333,1,11.6739,11.6739,100.0,0.0,0.0,28.24,-25.0,-100.0,,0.0,-0.08,-22.12,-40.0,,,0.0,-0.08,2026-08-10,EUR
2026-08-14,200360,"VARUS, проспект Слобожанський 86",Dnipro,3.6278253953462056,1,1,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-92.85,-66.67,,,0.0,0.08,-90.58,-66.67,,,0.0,-0.01,2026-08-10,EUR
2026-08-15,200360,"VARUS, проспект Слобожанський 86",Dnipro,118.79940170106448,11,9,1,2,701.0,701.0,1,11.6833,11.6833,100.0,11.11,18.18,3174.67,800.0,,,0.0,0.0,75.19,125.0,0.0,,0.0,0.0,2026-08-10,EUR
2026-08-16,200360,"VARUS, проспект Слобожанський 86",Dnipro,178.2572936239224,8,8,2,0,701.0166666666667,701.0166666666667,1,11.6836,11.6836,100.0,25.0,0.0,50.05,-11.11,100.0,-100.0,0.0,0.0,337.87,166.67,,,0.0,0.01,2026-08-10,EUR
2026-08-17,200360,"VARUS, проспект Слобожанський 86",Dnipro,22.28475290190605,2,2,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-87.5,-75.0,-100.0,,0.0,-0.0,-39.42,-50.0,-100.0,,0.0,0.0,2026-08-17,EUR
2026-08-18,200360,"VARUS, проспект Слобожанський 86",Dnipro,17.16079708085243,2,2,2,0,700.6,700.6,1,11.6767,11.6767,100.0,100.0,0.0,-22.99,0.0,,,0.0,-0.06,-43.19,-50.0,100.0,,0.0,-0.06,2026-08-17,EUR
2026-08-19,200360,"VARUS, проспект Слобожанський 86",Dnipro,33.83381201719409,3,3,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,97.16,50.0,-100.0,,0.0,0.06,-14.43,-25.0,-100.0,,0.0,0.0,2026-08-17,EUR
2026-08-20,200360,"VARUS, проспект Слобожанський 86",Dnipro,64.94884108488749,8,8,1,0,701.0166666666667,701.0166666666667,1,11.6836,11.6836,100.0,12.5,0.0,91.96,166.67,,,0.0,0.0,28.08,166.67,,,0.0,0.08,2026-08-17,EUR
2026-08-21,200360,"VARUS, проспект Слобожанський 86",Dnipro,165.5028492987452,8,8,3,0,700.7333333333333,700.7333333333333,1,11.6789,11.6789,100.0,37.5,0.0,154.82,0.0,200.0,,0.0,-0.04,4462.04,700.0,,,0.0,-0.04,2026-08-17,EUR
2026-08-22,200360,"VARUS, проспект Слобожанський 86",Dnipro,48.91703676590966,5,4,0,1,701.0,701.0,1,11.6833,11.6833,100.0,0.0,20.0,-70.44,-50.0,-100.0,,0.0,0.04,-58.82,-55.56,-100.0,-50.0,0.0,0.0,2026-08-17,EUR
2026-08-23,200360,"VARUS, проспект Слобожанський 86",Dnipro,189.7792241031558,13,12,1,1,701.0,701.0,1,11.6833,11.6833,100.0,8.33,7.69,287.96,200.0,,0.0,0.0,0.0,6.46,50.0,-50.0,,0.0,-0.0,2026-08-17,EUR
2026-08-24,200360,"VARUS, проспект Слобожанський 86",Dnipro,57.3654725589698,2,2,0,0,701.2,701.2,1,11.6867,11.6867,100.0,0.0,0.0,-69.77,-83.33,-100.0,-100.0,0.0,0.03,157.42,0.0,,,0.0,0.03,2026-08-24,EUR
2026-08-25,200360,"VARUS, проспект Слобожанський 86",Dnipro,95.71697309544606,7,7,1,0,701.0,701.0,1,11.6833,11.6833,100.0,14.29,0.0,66.85,250.0,,,0.0,-0.03,457.77,250.0,-50.0,,0.0,0.06,2026-08-24,EUR
2026-08-26,200360,"VARUS, проспект Слобожанський 86",Dnipro,103.04800555962971,12,9,1,3,701.0166666666667,701.0166666666667,1,11.6836,11.6836,100.0,11.11,25.0,7.66,28.57,0.0,,0.0,0.0,204.57,200.0,,,0.0,0.0,2026-08-24,EUR
2026-08-27,200360,"VARUS, проспект Слобожанський 86",Dnipro,143.55407020088856,7,7,1,0,701.0,701.0,1,11.6833,11.6833,100.0,14.29,0.0,39.31,-22.22,0.0,-100.0,0.0,-0.0,121.03,-12.5,0.0,,0.0,-0.0,2026-08-24,EUR
2026-08-28,200360,"VARUS, проспект Слобожанський 86",Dnipro,200.3069953322174,13,12,2,1,701.0,701.0,1,11.6833,11.6833,100.0,16.67,7.69,39.53,71.43,100.0,,0.0,0.0,21.03,50.0,-33.33,,0.0,0.04,2026-08-24,EUR
2026-08-29,200360,"VARUS, проспект Слобожанський 86",Dnipro,281.4002882058756,19,18,1,1,701.0,701.0,1,11.6833,11.6833,100.0,5.56,5.26,40.48,50.0,-50.0,0.0,0.0,0.0,475.26,350.0,,0.0,0.0,0.0,2026-08-24,EUR
2026-08-30,200360,"VARUS, проспект Слобожанський 86",Dnipro,296.07851132538167,19,18,1,1,701.0,701.0,1,11.6833,11.6833,100.0,5.56,5.26,5.22,0.0,0.0,0.0,0.0,0.0,56.01,50.0,0.0,0.0,0.0,0.0,2026-08-24,EUR
2026-08-31,200360,"VARUS, проспект Слобожанський 86",Dnipro,400.7424785512162,29,26,2,3,701.3333333333334,701.3333333333334,1,11.6889,11.6889,100.0,7.69,10.34,35.35,44.44,100.0,200.0,0.0,0.05,598.58,1200.0,,,0.0,0.02,2026-08-31,EUR
2026-09-01,200360,"VARUS, проспект Слобожанський 86",Dnipro,126.43768561191374,9,8,3,1,701.0,701.0,1,11.6833,11.6833,100.0,37.5,11.11,-68.45,-69.23,50.0,-66.67,0.0,-0.05,32.1,14.29,200.0,,0.0,0.0,2026-08-31,EUR
2026-09-02,200360,"VARUS, проспект Слобожанський 86",Dnipro,35.6226841940696,3,2,0,1,373.1333333333333,701.0,1,6.2189,11.6833,53.23,0.0,33.33,-71.83,-75.0,-100.0,0.0,-46.77,-46.77,-65.43,-77.78,-100.0,-66.67,-46.77,-46.77,2026-08-31,EUR
2026-09-03,200360,"VARUS, проспект Слобожанський 86",Dnipro,0.0,0,0,0,0,0.0,701.0,1,0.0,11.6833,0.0,,,-100.0,-100.0,,-100.0,-53.23,-100.0,-100.0,-100.0,-100.0,,-100.0,-100.0,2026-08-31,EUR
2026-09-04,200360,"VARUS, проспект Слобожанський 86",Dnipro,264.8459129333937,20,19,3,1,701.0333333333333,701.0333333333333,1,11.6839,11.6839,100.0,15.79,5.0,,,,,100.0,,32.22,58.33,50.0,0.0,0.0,0.01,2026-08-31,EUR
2026-09-05,200360,"VARUS, проспект Слобожанський 86",Dnipro,379.9240240572269,25,25,1,0,701.0,701.0,1,11.6833,11.6833,100.0,4.0,0.0,43.45,31.58,-66.67,-100.0,0.0,-0.01,35.01,38.89,0.0,-100.0,0.0,0.0,2026-08-31,EUR
2026-09-06,200360,"VARUS, проспект Слобожанський 86",Dnipro,278.70045695157296,17,17,3,0,701.3333333333334,701.3333333333334,1,11.6889,11.6889,100.0,17.65,0.0,-26.64,-32.0,200.0,,0.0,0.05,-5.87,-5.56,200.0,-100.0,0.0,0.05,2026-08-31,EUR
2026-09-07,200360,"VARUS, проспект Слобожанський 86",Dnipro,137.57458125980858,8,8,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-50.64,-52.94,-100.0,,0.0,-0.05,-65.67,-69.23,-100.0,-100.0,0.0,-0.05,2026-09-07,EUR
2026-09-08,200360,"VARUS, проспект Слобожанський 86",Dnipro,187.1294882804337,13,13,3,0,701.0,701.0,1,11.6833,11.6833,100.0,23.08,0.0,36.02,62.5,,,0.0,0.0,48.0,62.5,0.0,-100.0,0.0,0.0,2026-09-07,EUR
2026-09-09,200360,"VARUS, проспект Слобожанський 86",Dnipro,172.9915578110975,12,12,1,0,700.5,700.5,1,11.675,11.675,100.0,8.33,0.0,-7.56,-7.69,-66.67,,0.0,-0.07,385.62,500.0,,-100.0,46.77,87.73,2026-09-07,EUR
2026-09-10,200360,"VARUS, проспект Слобожанський 86",Dnipro,217.35740162171305,18,18,1,0,701.0,701.0,1,11.6833,11.6833,100.0,5.56,0.0,25.65,50.0,0.0,,0.0,0.07,,,,,100.0,,2026-09-07,EUR
2026-09-11,200360,"VARUS, проспект Слобожанський 86",Dnipro,313.4917276981992,18,18,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,44.23,0.0,-100.0,,0.0,0.0,18.37,-5.26,-100.0,-100.0,0.0,-0.01,2026-09-07,EUR
2026-09-12,200360,"VARUS, проспект Слобожанський 86",Dnipro,202.7101679752284,13,13,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-35.34,-27.78,,,0.0,0.0,-46.64,-48.0,-100.0,,0.0,0.0,2026-09-07,EUR
2026-09-13,200360,"VARUS, проспект Слобожанський 86",Dnipro,191.1124085292011,18,17,0,1,701.0,701.0,1,11.6833,11.6833,100.0,0.0,5.56,-5.72,30.77,,,0.0,0.0,-31.43,0.0,-100.0,,0.0,-0.05,2026-09-07,EUR
2026-09-14,200360,"VARUS, проспект Слобожанський 86",Dnipro,64.8563289255609,9,6,1,3,701.45,701.45,1,11.6908,11.6908,100.0,16.67,33.33,-66.06,-64.71,,200.0,0.0,0.06,-52.86,-25.0,,,0.0,0.06,2026-09-14,EUR
2026-09-15,200360,"VARUS, проспект Слобожанський 86",Dnipro,166.89698264968163,13,11,3,2,701.0,701.0,1,11.6833,11.6833,100.0,27.27,15.38,157.33,83.33,200.0,-33.33,0.0,-0.06,-10.81,-15.38,0.0,,0.0,0.0,2026-09-14,EUR
2026-09-16,200360,"VARUS, проспект Слобожанський 86",Dnipro,84.84906637265715,9,9,1,0,701.0,701.0,1,11.6833,11.6833,100.0,11.11,0.0,-49.16,-18.18,-66.67,-100.0,0.0,0.0,-50.95,-25.0,0.0,,0.0,0.07,2026-09-14,EUR
2026-09-17,200360,"VARUS, проспект Слобожанський 86",Dnipro,156.2088660131347,13,11,0,2,700.6833333333333,700.6833333333333,1,11.6781,11.6781,100.0,0.0,15.38,84.1,22.22,-100.0,,0.0,-0.04,-28.13,-38.89,-100.0,,0.0,-0.04,2026-09-14,EUR
2026-09-18,200360,"VARUS, проспект Слобожанський 86",Dnipro,134.13379489284335,7,7,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-14.13,-36.36,,-100.0,0.0,0.04,-57.21,-61.11,,,0.0,0.0,2026-09-14,EUR
2026-09-19,200360,"VARUS, проспект Слобожанський 86",Dnipro,233.70500278844415,13,11,1,2,701.0,701.0,1,11.6833,11.6833,100.0,9.09,15.38,74.23,57.14,,,0.0,0.0,15.29,-15.38,,,0.0,0.0,2026-09-14,EUR
2026-09-20,200360,"VARUS, проспект Слобожанський 86",Dnipro,131.0346786440534,9,9,1,0,701.0,701.0,1,11.6833,11.6833,100.0,11.11,0.0,-43.93,-18.18,0.0,-100.0,0.0,0.0,-31.44,-47.06,,-100.0,0.0,0.0,2026-09-14,EUR
2026-09-21,200360,"VARUS, проспект Слобожанський 86",Dnipro,91.07916087847528,8,8,3,0,701.0,701.0,1,11.6833,11.6833,100.0,37.5,0.0,-30.49,-11.11,200.0,,0.0,0.0,40.43,33.33,200.0,-100.0,0.0,-0.06,2026-09-21,EUR
2026-09-22,200360,"VARUS, проспект Слобожанський 86",Dnipro,101.45462624210096,7,7,0,0,701.3,701.3,1,11.6883,11.6883,100.0,0.0,0.0,11.39,-12.5,-100.0,,0.0,0.04,-39.21,-36.36,-100.0,-100.0,0.0,0.04,2026-09-21,EUR
2026-09-23,200360,"VARUS, проспект Слобожанський 86",Dnipro,241.68074097456088,17,13,1,4,700.7833333333333,700.7833333333333,1,11.6797,11.6797,100.0,7.69,23.53,138.22,85.71,,,0.0,-0.07,184.84,44.44,0.0,,0.0,-0.03,2026-09-21,EUR
2026-09-24,200360,"VARUS, проспект Слобожанський 86",Dnipro,97.02577414018604,7,7,0,0,700.8666666666667,700.8666666666667,1,11.6811,11.6811,100.0,0.0,0.0,-59.85,-46.15,-100.0,-100.0,0.0,0.01,-37.89,-36.36,,-100.0,0.0,0.03,2026-09-21,EUR
