store_id,store_name,city,week,gmv,orders,placed,bad_orders,failed_orders,active_time,working_time,availability_observations,online_hours,scheduled_hours,availability_pct,bad_order_rate_pct,failed_order_rate_pct,elapsed_days,gmv_weekly_rr,orders_weekly_rr,complete_week,currency
200362,"VARUS, пр. Івана Мазепи, 58",Dnipro,2026-07-27,303.3471747894182,17,18,3,1,4907.716666666667,4907.716666666667,7,81.7953,81.7953,100.0,17.65,5.56,7,303.35,17.0,True,EUR
200362,"VARUS, пр. Івана Мазепи, 58",Dnipro,2026-08-03,258.8392407052065,20,21,4,1,4907.166666666667,4907.166666666667,7,81.7861,81.7861,100.0,20.0,4.76,7,258.84,20.0,True,EUR
200362,"VARUS, пр. Івана Мазепи, 58",Dnipro,2026-08-10,272.8727139024794,21,23,2,2,4906.45,4906.45,7,81.7742,81.7742,100.0,9.52,8.7,7,272.87,21.0,True,EUR
200362,"VARUS, пр. Івана Мазепи, 58",Dnipro,2026-08-17,291.0857066951965,21,21,6,0,4906.35,4906.35,7,81.7725,81.7725,100.0,28.57,0.0,7,291.09,21.0,True,EUR
200362,"VARUS, пр. Івана Мазепи, 58",Dnipro,2026-08-24,46.495832589826136,3,6,1,3,3231.3333333333335,4907.216666666667,7,53.8556,81.7869,65.85,33.33,50.0,7,46.5,3.0,True,EUR
200362,"VARUS, пр. Івана Мазепи, 58",Dnipro,2026-08-31,251.40992971988365,14,17,4,3,3956.2000000000003,4907.7,7,65.9367,81.795,80.61,28.57,17.65,7,251.41,14.0,True,EUR
200362,"VARUS, пр. Івана Мазепи, 58",Dnipro,2026-09-07,380.3781667556402,28,29,3,1,4906.5,4906.5,7,81.775,81.775,100.0,10.71,3.45,7,380.38,28.0,True,EUR
200362,"VARUS, пр. Івана Мазепи, 58",Dnipro,2026-09-14,141.24255077567676,13,14,3,1,3492.7166666666667,4907.133333333333,7,58.2119,81.7856,71.18,23.08,7.14,7,141.24,13.0,True,EUR
200362,"VARUS, пр. Івана Мазепи, 58",Dnipro,2026-09-21,63.949619748971536,6,6,0,0,1402.3,1402.3,2,23.3717,23.3717,100.0,0.0,0.0,2,223.82,21.0,False,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-06-01,461.7767012373489,39,42,9,3,4906.233333333334,4906.233333333334,7,81.7706,81.7706,100.0,23.08,7.14,7,461.78,39.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-06-08,917.791819826559,61,61,12,0,4906.766666666666,4906.766666666666,7,81.7794,81.7794,100.0,19.67,0.0,7,917.79,61.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-06-15,1096.9351654190832,79,84,10,5,4527.55,4906.283333333333,7,75.4592,81.7714,92.28,12.66,5.95,7,1096.94,79.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-06-22,611.3500164399143,49,51,3,2,4907.4,4907.4,7,81.79,81.79,100.0,6.12,3.92,7,611.35,49.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-06-29,795.3157955157951,59,63,13,4,4907.333333333333,4907.333333333333,7,81.7889,81.7889,100.0,22.03,6.35,7,795.32,59.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-07-06,586.5525830056956,44,45,7,1,4907.016666666666,4907.016666666666,7,81.7836,81.7836,100.0,15.91,2.22,7,586.55,44.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-07-13,625.8210036090466,42,43,3,1,4906.866666666667,4906.866666666667,7,81.7811,81.7811,100.0,7.14,2.33,7,625.82,42.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-07-20,744.3303679006929,51,51,2,0,4906.9,4906.9,7,81.7817,81.7817,100.0,3.92,0.0,7,744.33,51.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-07-27,935.9128921541715,62,69,12,7,4907.716666666667,4907.716666666667,7,81.7953,81.7953,100.0,19.35,10.14,7,935.91,62.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-08-03,1570.935556934567,98,107,17,9,4907.166666666667,4907.166666666667,7,81.7861,81.7861,100.0,17.35,8.41,7,1570.94,98.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-08-10,1466.960469044316,102,110,8,8,4906.45,4906.45,7,81.7742,81.7742,100.0,7.84,7.27,7,1466.96,102.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-08-17,1092.999781299266,90,93,7,3,4906.35,4906.35,7,81.7725,81.7725,100.0,7.78,3.23,7,1093.0,90.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-08-24,1846.9147869905107,132,150,31,18,4907.216666666667,4907.216666666667,7,81.7869,81.7869,100.0,23.48,12.0,7,1846.91,132.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-08-31,1760.2485981338439,112,147,23,35,4203.5,4907.7,7,70.0583,81.795,85.65,20.54,23.81,7,1760.25,112.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-09-07,1108.2768413338513,72,86,14,14,4120.283333333334,4906.5,7,68.6714,81.775,83.98,19.44,16.28,7,1108.28,72.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-09-14,521.2580886714758,43,51,8,8,3476.8,4907.133333333333,7,57.9467,81.7856,70.85,18.6,15.69,7,521.26,43.0,True,EUR
200363,"VARUS, вул.Робоча 67",Dnipro,2026-09-21,197.312888584007,13,13,1,0,1402.3,1402.3,2,23.3717,23.3717,100.0,7.69,0.0,2,690.6,45.5,False,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-06-01,169.53735576274005,15,15,5,0,4906.233333333334,4906.233333333334,7,81.7706,81.7706,100.0,33.33,0.0,7,169.54,15.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-06-08,73.86170798703989,7,9,2,2,4906.766666666666,4906.766666666666,7,81.7794,81.7794,100.0,28.57,22.22,7,73.86,7.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-06-15,285.5956068109254,20,22,2,2,4535.166666666666,4906.283333333333,7,75.5861,81.7714,92.44,10.0,9.09,7,285.6,20.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-06-22,253.54312808488643,20,20,2,0,4907.4,4907.4,7,81.79,81.79,100.0,10.0,0.0,7,253.54,20.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-06-29,252.73454138303492,23,23,0,0,4907.333333333333,4907.333333333333,7,81.7889,81.7889,100.0,0.0,0.0,7,252.73,23.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-07-06,248.35458475885974,20,21,7,1,4907.016666666666,4907.016666666666,7,81.7836,81.7836,100.0,35.0,4.76,7,248.35,20.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-07-13,110.62563609023191,8,9,0,1,4906.866666666667,4906.866666666667,7,81.7811,81.7811,100.0,0.0,11.11,7,110.63,8.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-07-20,193.20730681352495,17,17,3,0,4906.9,4906.9,7,81.7817,81.7817,100.0,17.65,0.0,7,193.21,17.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-07-27,186.28636596526613,14,15,3,1,4907.716666666667,4907.716666666667,7,81.7953,81.7953,100.0,21.43,6.67,7,186.29,14.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-08-03,260.0421814669713,17,17,2,0,4907.166666666667,4907.166666666667,7,81.7861,81.7861,100.0,11.76,0.0,7,260.04,17.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-08-10,358.01565146310446,21,21,4,0,4906.45,4906.45,7,81.7742,81.7742,100.0,19.05,0.0,7,358.02,21.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-08-17,394.9316121953143,25,26,2,1,4906.35,4906.35,7,81.7725,81.7725,100.0,8.0,3.85,7,394.93,25.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-08-24,308.4295983317523,25,29,4,4,4907.216666666667,4907.216666666667,7,81.7869,81.7869,100.0,16.0,13.79,7,308.43,25.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-08-31,353.8952904341565,25,26,1,1,4907.7,4907.7,7,81.795,81.795,100.0,4.0,3.85,7,353.9,25.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-09-07,207.02080968648565,14,14,1,0,4906.5,4906.5,7,81.775,81.775,100.0,7.14,0.0,7,207.02,14.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-09-14,295.27765240874965,19,20,4,1,3475.05,4907.133333333333,7,57.9175,81.7856,70.82,21.05,5.0,7,295.28,19.0,True,EUR
200364,"VARUS, Донецьке шосcе 110",Dnipro,2026-09-21,130.4836001150319,7,7,0,0,1402.3,1402.3,2,23.3717,23.3717,100.0,0.0,0.0,2,456.69,24.5,False,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-06-01,266.152082855,21,22,4,1,4906.233333333334,4906.233333333334,7,81.7706,81.7706,100.0,19.05,4.55,7,266.15,21.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-06-08,191.72643512065716,16,16,4,0,4906.766666666666,4906.766666666666,7,81.7794,81.7794,100.0,25.0,0.0,7,191.73,16.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-06-15,315.09810253362855,23,23,2,0,4905.283333333333,4905.283333333333,7,81.7547,81.7547,100.0,8.7,0.0,7,315.1,23.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-06-22,298.4624937992193,29,29,4,0,4906.4,4906.4,7,81.7733,81.7733,100.0,13.79,0.0,7,298.46,29.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-06-29,514.8638179674333,27,28,2,1,4907.333333333333,4907.333333333333,7,81.7889,81.7889,100.0,7.41,3.57,7,514.86,27.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-07-06,354.89672656077596,20,24,3,4,4907.016666666666,4907.016666666666,7,81.7836,81.7836,100.0,15.0,16.67,7,354.9,20.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-07-13,393.5228737147512,21,24,3,3,4906.866666666667,4906.866666666667,7,81.7811,81.7811,100.0,14.29,12.5,7,393.52,21.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-07-20,332.6547524477103,20,21,2,1,4904.9,4904.9,7,81.7483,81.7483,100.0,10.0,4.76,7,332.65,20.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-07-27,332.9486924377224,27,27,3,0,4906.716666666667,4906.716666666667,7,81.7786,81.7786,100.0,11.11,0.0,7,332.95,27.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-08-03,177.4575083360044,18,37,5,19,4505.983333333333,4905.166666666667,7,75.0997,81.7528,91.86,27.78,51.35,7,177.46,18.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-08-10,0.0,0,0,0,0,2826.483341471354,4906.383333333333,7,47.1081,81.7731,57.61,,,7,0.0,0.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-08-17,0.0,0,0,0,0,4905.35,4905.35,7,81.7558,81.7558,100.0,,,7,0.0,0.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-08-24,305.27384093054485,13,13,3,0,3184.0,4907.216666666667,7,53.0667,81.7869,64.88,23.08,0.0,7,305.27,13.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-08-31,528.869583356113,36,45,8,9,4907.7,4907.7,7,81.795,81.795,100.0,22.22,20.0,7,528.87,36.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-09-07,998.8456414824357,52,64,8,12,4906.5,4906.5,7,81.775,81.775,100.0,15.38,18.75,7,998.85,52.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-09-14,449.0561061035975,28,31,11,3,4907.133333333333,4907.133333333333,7,81.7856,81.7856,100.0,39.29,9.68,7,449.06,28.0,True,EUR
200365,"VARUS, Північно-Кільцева вулиця, 10а,",Zaporizhia,2026-09-21,167.3450394678654,8,9,2,1,1402.3,1402.3,2,23.3717,23.3717,100.0,25.0,11.11,2,585.71,28.0,False,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-06-01,377.45269132105574,27,27,7,0,4102.483333333334,4906.233333333334,7,68.3747,81.7706,83.62,25.93,0.0,7,377.45,27.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-06-08,381.89662042686945,36,36,7,0,4906.766666666666,4906.766666666666,7,81.7794,81.7794,100.0,19.44,0.0,7,381.9,36.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-06-15,373.2829603453856,29,33,1,4,4515.3,4905.283333333333,7,75.255,81.7547,92.05,3.45,12.12,7,373.28,29.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-06-22,555.6773020643524,47,47,6,0,4906.4,4906.4,7,81.7733,81.7733,100.0,12.77,0.0,7,555.68,47.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-06-29,758.7383475508963,45,46,5,1,4629.616666666667,4907.333333333333,7,77.1603,81.7889,94.34,11.11,2.17,7,758.74,45.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-07-06,681.4814973765547,39,40,3,1,4907.016666666666,4907.016666666666,7,81.7836,81.7836,100.0,7.69,2.5,7,681.48,39.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-07-13,872.7869609935616,45,46,10,1,4800.066666666667,4906.766666666666,7,80.0011,81.7794,97.83,22.22,2.17,7,872.79,45.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-07-20,197.0581444217348,15,15,3,0,3496.266666666667,4904.633333333333,7,58.2711,81.7439,71.28,20.0,0.0,7,197.06,15.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-07-27,1551.5939662977817,86,90,8,4,4906.716666666667,4906.716666666667,7,81.7786,81.7786,100.0,9.3,4.44,7,1551.59,86.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-08-03,459.18453591859503,33,34,5,1,4692.049999999999,4905.166666666667,7,78.2008,81.7528,95.66,15.15,2.94,7,459.18,33.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-08-10,331.63614329549756,19,20,3,1,5090.783333333333,5645.366666666667,7,84.8464,94.0894,90.18,15.79,5.0,7,331.64,19.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-08-17,0.0,0,0,0,0,4905.35,4905.35,7,81.7558,81.7558,100.0,,,7,0.0,0.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-08-24,531.5859868960845,27,28,3,1,3182.5166666666664,4907.216666666667,7,53.0419,81.7869,64.85,11.11,3.57,7,531.59,27.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-08-31,521.2744073047445,30,30,5,0,3209.65,3209.65,7,53.4942,53.4942,100.0,16.67,0.0,7,521.27,30.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-09-07,54.71055464993401,3,4,0,1,509.48333333333335,524.5166666666667,7,8.4914,8.7419,97.13,0.0,25.0,7,54.71,3.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-09-14,0.0,0,0,0,0,0.0,0.0,7,0.0,0.0,,,,7,0.0,0.0,True,EUR
200366,"VARUS, вул. Яценка 2",Zaporizhia,2026-09-21,0.0,0,0,0,0,0.0,0.0,2,0.0,0.0,,,,2,0.0,0.0,False,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-06-01,197.70704328907135,16,16,2,0,4906.233333333334,4906.233333333334,7,81.7706,81.7706,100.0,12.5,0.0,7,197.71,16.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-06-08,77.32560245608774,8,9,1,1,4906.766666666666,4906.766666666666,7,81.7794,81.7794,100.0,12.5,11.11,7,77.33,8.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-06-15,175.4339777022298,15,15,4,0,4905.283333333333,4905.283333333333,7,81.7547,81.7547,100.0,26.67,0.0,7,175.43,15.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-06-22,238.72131723747808,20,21,2,1,4906.4,4906.4,7,81.7733,81.7733,100.0,10.0,4.76,7,238.72,20.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-06-29,377.72563803614753,28,29,3,1,4907.333333333333,4907.333333333333,7,81.7889,81.7889,100.0,10.71,3.45,7,377.73,28.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-07-06,366.1461550768449,25,26,1,1,4907.016666666666,4907.016666666666,7,81.7836,81.7836,100.0,4.0,3.85,7,366.15,25.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-07-13,323.7981917000617,21,23,1,2,4906.866666666667,4906.866666666667,7,81.7811,81.7811,100.0,4.76,8.7,7,323.8,21.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-07-20,339.9867760331319,22,22,2,0,4904.9,4904.9,7,81.7483,81.7483,100.0,9.09,0.0,7,339.99,22.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-07-27,436.1920095080588,20,20,4,0,4906.716666666667,4906.716666666667,7,81.7786,81.7786,100.0,20.0,0.0,7,436.19,20.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-08-03,268.7648001545974,24,25,3,1,4691.783333333333,4905.166666666667,7,78.1964,81.7528,95.65,12.5,4.0,7,268.76,24.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-08-10,586.3048144791278,41,42,13,1,4906.45,4906.45,7,81.7742,81.7742,100.0,31.71,2.38,7,586.3,41.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-08-17,663.6518356605694,51,51,14,0,4905.35,4905.35,7,81.7558,81.7558,100.0,27.45,0.0,7,663.65,51.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-08-24,484.7980336832548,40,49,8,9,4907.216666666667,4907.216666666667,7,81.7869,81.7869,100.0,20.0,18.37,7,484.8,40.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-08-31,250.69818832144742,17,30,5,13,3107.5000000000005,3107.766666666667,7,51.7917,51.7961,99.99,29.41,43.33,7,250.7,17.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-09-07,88.10496406770741,13,35,0,22,4583.516666666666,4906.5,7,76.3919,81.775,93.42,0.0,62.86,7,88.1,13.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-09-14,336.65949178548374,26,28,2,2,4907.133333333333,4907.133333333333,7,81.7856,81.7856,100.0,7.69,7.14,7,336.66,26.0,True,EUR
200367,"VARUS вул.Петра Сагайдачного, 7",Zaporizhia,2026-09-21,128.5014647099169,9,11,1,2,1402.3,1402.3,2,23.3717,23.3717,100.0,11.11,18.18,2,449.76,31.5,False,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-06-01,619.3595472637448,57,61,8,4,4906.233333333334,4906.233333333334,7,81.7706,81.7706,100.0,14.04,6.56,7,619.36,57.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-06-08,662.3606890582444,56,58,8,2,4906.766666666666,4906.766666666666,7,81.7794,81.7794,100.0,14.29,3.45,7,662.36,56.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-06-15,846.8577472657983,67,71,6,4,4906.283333333333,4906.283333333333,7,81.7714,81.7714,100.0,8.96,5.63,7,846.86,67.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-06-22,655.6900570124386,57,58,5,1,4907.4,4907.4,7,81.79,81.79,100.0,8.77,1.72,7,655.69,57.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-06-29,921.5532648393612,68,71,5,3,4907.333333333333,4907.333333333333,7,81.7889,81.7889,100.0,7.35,4.23,7,921.55,68.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-07-06,1061.4676614838068,70,75,15,5,4882.066666666667,4907.016666666666,7,81.3678,81.7836,99.49,21.43,6.67,7,1061.47,70.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-07-13,1060.8275179764873,78,79,8,1,4906.866666666667,4906.866666666667,7,81.7811,81.7811,100.0,10.26,1.27,7,1060.83,78.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-07-20,1191.7314568225247,70,70,6,0,4906.9,4906.9,7,81.7817,81.7817,100.0,8.57,0.0,7,1191.73,70.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-07-27,1003.0390022019476,63,65,8,2,4907.716666666667,4907.716666666667,7,81.7953,81.7953,100.0,12.7,3.08,7,1003.04,63.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-08-03,1751.6399610621754,121,127,9,6,4907.166666666667,4907.166666666667,7,81.7861,81.7861,100.0,7.44,4.72,7,1751.64,121.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-08-10,2231.7494751703052,137,149,14,12,4906.45,4906.45,7,81.7742,81.7742,100.0,10.22,8.05,7,2231.75,137.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-08-17,2152.8314932057483,148,155,12,7,4906.35,4906.35,7,81.7725,81.7725,100.0,8.11,4.52,7,2152.83,148.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-08-24,1563.0365442405682,91,94,11,3,3236.3166666666666,4907.216666666667,7,53.9386,81.7869,65.95,12.09,3.19,7,1563.04,91.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-08-31,1349.373715557498,77,87,14,10,3395.7833333333333,4907.7,7,56.5964,81.795,69.19,18.18,11.49,7,1349.37,77.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-09-07,1704.8311814389258,109,117,16,8,4295.5,4337.5,7,71.5917,72.2917,99.03,14.68,6.84,7,1704.83,109.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-09-14,2485.8168797092285,157,168,30,11,4907.133333333333,4907.133333333333,7,81.7856,81.7856,100.0,19.11,6.55,7,2485.82,157.0,True,EUR
200368,"VARUS, пр. Героїв 2",Dnipro,2026-09-21,505.51461970414687,22,22,6,0,1402.3,1402.3,2,23.3717,23.3717,100.0,27.27,0.0,2,1769.3,77.0,False,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-06-01,43.878708291336096,4,4,0,0,4207.233333333334,4207.233333333334,7,70.1206,70.1206,100.0,0.0,0.0,7,43.88,4.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-06-08,41.53079162915583,3,4,0,1,4206.766666666666,4206.766666666666,7,70.1128,70.1128,100.0,0.0,25.0,7,41.53,3.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-06-15,84.21983488543668,6,6,1,0,4206.283333333333,4206.283333333333,7,70.1047,70.1047,100.0,16.67,0.0,7,84.22,6.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-06-22,46.35775022450504,4,4,0,0,4207.466666666667,4207.466666666667,7,70.1244,70.1244,100.0,0.0,0.0,7,46.36,4.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-06-29,123.49890558485913,7,7,3,0,4207.333333333333,4207.333333333333,7,70.1222,70.1222,100.0,42.86,0.0,7,123.5,7.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-07-06,51.887506224452096,3,4,1,1,4207.333333333333,4207.333333333333,7,70.1222,70.1222,100.0,33.33,25.0,7,51.89,3.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-07-13,178.7073678023433,9,9,2,0,4206.866666666667,4206.866666666667,7,70.1144,70.1144,100.0,22.22,0.0,7,178.71,9.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-07-20,98.49354116158791,6,6,0,0,4206.9,4206.9,7,70.115,70.115,100.0,0.0,0.0,7,98.49,6.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-07-27,114.40483719886191,6,7,1,1,4207.716666666667,4207.716666666667,7,70.1286,70.1286,100.0,16.67,14.29,7,114.4,6.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-08-03,162.09353234340915,8,10,4,2,4206.166666666666,4206.166666666666,7,70.1028,70.1028,100.0,50.0,20.0,7,162.09,8.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-08-10,318.36596126372035,18,35,4,17,4207.016666666666,4207.016666666666,7,70.1169,70.1169,100.0,22.22,48.57,7,318.37,18.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-08-17,318.8362453796576,16,19,5,3,4206.35,4206.35,7,70.1058,70.1058,100.0,31.25,15.79,7,318.84,16.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-08-24,183.52700991075858,9,13,2,4,4207.216666666667,4207.216666666667,7,70.1203,70.1203,100.0,22.22,30.77,7,183.53,9.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-08-31,347.3544907487901,13,18,3,5,4207.7,4207.7,7,70.1283,70.1283,100.0,23.08,27.78,7,347.35,13.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-09-07,153.58426104312542,6,10,4,4,4206.5,4206.5,7,70.1083,70.1083,100.0,66.67,40.0,7,153.58,6.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-09-14,76.01815686019708,4,7,2,3,4207.133333333333,4207.133333333333,7,70.1189,70.1189,100.0,50.0,42.86,7,76.02,4.0,True,EUR
200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,2026-09-21,22.414502804883146,1,1,0,0,1202.3,1202.3,2,20.0383,20.0383,100.0,0.0,0.0,2,78.45,3.5,False,EUR
200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,2026-06-01,302.796733264466,28,31,4,3,4906.233333333334,4906.233333333334,7,81.7706,81.7706,100.0,14.29,9.68,7,302.8,28.0,True,EUR
200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,2026-06-08,490.9746877937133,39,39,5,0,4906.766666666666,4906.766666666666,7,81.7794,81.7794,100.0,12.82,0.0,7,490.97,39.0,True,EUR
200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,2026-06-15,461.52183746485196,35,35,9,0,4905.283333333333,4905.283333333333,7,81.7547,81.7547,100.0,25.71,0.0,7,461.52,35.0,True,EUR
